state,polling_place,premises,address,suburb,postcode,wheelchair_access,match_source,match_type,latitude,longitude,geometry,pp_2016_index
VIC,Malvern East,Lloyd Street School,Lloyd Street,MALVERN EAST,3145.0,N,2007 Polling Places,"Match 05 - state, polling_place, postcode",-37.8721,145.055,POINT (145.055 -37.8721),6426
VIC,Malvern Lower,Lauriston Girls School,38 Huntingtower Road,ARMADALE,3143.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.8532,145.025,POINT (145.025 -37.8532),6428
VIC,Malvern South,Malvern Primary School,17 Tooronga Road,MALVERN,3144.0,N,google geocode,GEOMETRIC_CENTER,-37.8547255,145.04185230000002,POINT (145.0418523 -37.8547255),6424
VIC,Malvern West,Malvern Memorial Kindergarten,15 Orchard Street,ARMADALE,3143.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.8572,145.023,POINT (145.023 -37.8572),6430
VIC,Murrumbeena,Murrumbeena Primary School,Hobart Rd,MURRUMBEENA,3163.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.8852,145.07,POINT (145.07 -37.8852),6432
VIC,Orrong,Our Lady of Lourdes Primary School,7 Wynnstay Street,PRAHRAN EAST,3181.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.8524,145.01,POINT (145.01 -37.8524),6436
VIC,Prahran,Prahran Masonic Hall,St Edmonds Road,PRAHRAN,3181.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.85,144.99200000000005,POINT (144.992 -37.85),6437
VIC,Prahran East,Prahran RSL Memorial Hall,301 High Street,PRAHRAN,3181.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.8523,144.998,POINT (144.998 -37.8523),6438
VIC,South Yarra,St Joseph's Church,Fitzgerald Street,SOUTH YARRA,3141.0,N,2007 Polling Places,"Match 05 - state, polling_place, postcode",-37.8437,144.993,POINT (144.993 -37.8437),6439
VIC,Toorak,Toorak Uniting Church,603 Toorak Road,TOORAK,3142.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-37.8415,145.019,POINT (145.019 -37.8415),6444
VIC,Toorak Central,Toorak Primary School,Canterbury Road,TOORAK,3142.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-37.845,145.01,POINT (145.01 -37.845),6445
VIC,Toorak West,Glamorgan School,Douglas Street,TOORAK,3142.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.8399,145.009,POINT (145.009 -37.8399),6446
VIC,Windsor,Stonnington Church of Christ,McIlwrick Street,PRAHRAN,3181.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-37.8561,144.997,POINT (144.997 -37.8561),6447
VIC,Chandler,Noble Park English Language School,Douglas Street,NOBLE PARK,3174.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9732,145.178,POINT (145.178 -37.9732),5814
VIC,Cleeland,Cleeland Secondary College,23 Ann St,DANDENONG,3175.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-37.9785,145.213,POINT (145.213 -37.9785),5798
VIC,Coomoora,Coomoora Secondary College,Coomoora Rd,SPRINGVALE SOUTH,3172.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9827,145.15200000000004,POINT (145.152 -37.9827),6498
VIC,Coral Park,Coral Park Primary School,Coral Dr,HAMPTON PARK,3976.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-38.0429,145.275,POINT (145.275 -38.0429),6450
VIC,Dandenong,Dandenong Primary School 1403,Foster Street,DANDENONG,3175.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-37.9876,145.221,POINT (145.221 -37.9876),5799
VIC,Dandenong South,Dandenong South Primary School,William Ave,DANDENONG,3175.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9989,145.21200000000005,POINT (145.212 -37.9989),6621
VIC,Doveton,Doveton Heights Primary School,Laurel Avenue,DOVETON,3177.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9904,145.244,POINT (145.244 -37.9904),6462
VIC,Doveton North,Doveton North Primary School 4921,Liquidamber Street,DOVETON,3177.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9839,145.237,POINT (145.237 -37.9839),6463
VIC,Doveton West,Doveton Secondary College,Box St,DOVETON,3177.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-37.9963,145.22899999999996,POINT (145.229 -37.9963),5799
VIC,Endeavour Hills,James Cook Primary School,James Cook Dr,ENDEAVOUR HILLS,3802.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9787,145.246,POINT (145.246 -37.9787),6464
VIC,Endeavour Hills East,Southern Cross Primary School 5235,David Collins Drive,ENDEAVOUR HILLS,3802.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9885,145.265,POINT (145.265 -37.9885),6465
VIC,Endeavour Hills North,Chalcot Lodge Primary School 5231,Primrose Hill Close,ENDEAVOUR HILLS,3802.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9696,145.248,POINT (145.248 -37.9696),6466
VIC,Fountain Gate,Fountain Gate Primary School 5072,Prospect Hill Road,FOUNTAIN GATE,3805.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-38.0092,145.295,POINT (145.295 -38.0092),6467
VIC,Gleneagles,Mossgiel Park Primary School 5205,Scotsburn Way,ENDEAVOUR HILLS,3802.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9684,145.267,POINT (145.267 -37.9684),6468
VIC,Hallam,Hallam Primary School,Harmer Road,HALLAM,3803.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-38.0006,145.25799999999995,POINT (145.258 -38.0006),6469
VIC,Hampton Park,Hampton Park Primary School,Regans Road,HAMPTON PARK,3976.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-38.0306,145.253,POINT (145.253 -38.0306),6471
VIC,Hampton Park East,Hampton Park Secondary College,Fordholm Road,HAMPTON PARK,3976.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-38.0354,145.259,POINT (145.259 -38.0354),6472
VIC,Keysborough,Uniting Church Hall Keysborough,Chapel Road,KEYSBOROUGH,3173.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-38.0078,145.16,POINT (145.16 -38.0078),6626
VIC,Maralinga,Maralinga Primary School,Maralinga Avenue,KEYSBOROUGH,3173.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9867,145.187,POINT (145.187 -37.9867),6634
VIC,Maramba,Maramba Primary School,Maramba Drive,NARRE WARREN,3805.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-38.0031,145.304,POINT (145.304 -38.0031),6478
VIC,Narre Warren,Narre Warren Station Primary School,Narre Warren Cranbourne Rd,NARRE WARREN,3805.0,F,2013 Polling Places,"Match 07 - state, polling_place, postcode",-38.0395,145.317,POINT (145.317 -38.0395),6479
VIC,Noble Park,Noble Park Primary School,Buckley Street,NOBLE PARK,3174.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9708,145.174,POINT (145.174 -37.9708),5814
VIC,Noble Park South,Chandler Secondary College,Isaac Rd,KEYSBOROUGH,3173.0,F,2016 Polling Places,"Match 08 - state, polling_place, postcode",-37.985,145.18200000000004,POINT (145.182 -37.985),6634
VIC,Southvale,Southvale Primary School,Athol Rd,NOBLE PARK,3174.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-37.973,145.16299999999995,POINT (145.163 -37.973),6519
VIC,Wallarano,Wallarano Primary School,Wallarano Drive,NOBLE PARK,3174.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-37.98,145.171,POINT (145.171 -37.98),6645
VIC,Bentleigh East,Bentleigh Secondary College,Vivien St,BENTLEIGH EAST,3165.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9273,145.06,POINT (145.06 -37.9273),6486
VIC,Carnegie East,St Peter's Hall,371 Neerim Rd,CARNEGIE,3163.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-37.89,145.063,POINT (145.063 -37.89),6410
VIC,Cheltenham East,Cheltenham East Primary School,Silver St,CHELTENHAM,3192.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9652,145.06799999999996,POINT (145.068 -37.9652),6490
VIC,Cheltenham North,Cheltenham Secondary College,Bernard St,CHELTENHAM,3192.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9539,145.069,POINT (145.069 -37.9539),6492
VIC,Clarinda,Presbyterian Church Hall Clarinda,Eulinga Rd,CLARINDA,3169.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-37.9279,145.10299999999995,POINT (145.103 -37.9279),6494
VIC,Clarinda South,Sundowner Ave Neighbourhood House,21 Jacobs Dr,CLARINDA,3169.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-37.944,145.107,POINT (145.107 -37.944),6495
VIC,Clayton South,Clayton South Primary School,539 Clayton Rd,CLAYTON SOUTH,3169.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9405,145.11700000000005,POINT (145.117 -37.9405),6496
VIC,Clayton West,Clayton West Primary School,Alvina St,OAKLEIGH SOUTH,3167.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-37.9212,145.10399999999996,POINT (145.104 -37.9212),6494
VIC,Coatesville,Coatesville Primary School,Cnr Mackie Rd & Warwick St,BENTLEIGH EAST,3165.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9212,145.07399999999996,POINT (145.074 -37.9212),6497
VIC,Dingley Village,Dingley Primary School,Centre Dandenong &Marcus Rds,DINGLEY VILLAGE,3172.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9825,145.131,POINT (145.131 -37.9825),6499
VIC,Heatherhill,Heatherhill Primary School,959 Heatherton Rd,SPRINGVALE,3171.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9631,145.159,POINT (145.159 -37.9631),6501
VIC,Heatherton North,Washington Drive Pre-School,Washington Dr,OAKLEIGH SOUTH,3167.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9356,145.082,POINT (145.082 -37.9356),6502
VIC,Hughesdale,Hughesdale Community Centre,Cnr Kangaroo & Poath n Rds,HUGHESDALE,3166.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-37.8985,145.076,POINT (145.076 -37.8985),6503
VIC,Hughesdale South,Uniting Church Hall Coatesville,Cnr Mackie & North Rds,BENTLEIGH EAST,3165.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9087,145.077,POINT (145.077 -37.9087),6504
VIC,Kingston Heath,Kingston Heath Primary School,25 Farm Rd,CHELTENHAM,3192.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9629,145.079,POINT (145.079 -37.9629),6505
VIC,Kingswood,Kingswood Primary School,Plaza Cres,DINGLEY VILLAGE,3172.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9838,145.123,POINT (145.123 -37.9838),6506
VIC,Mentone Park,Mentone Park Primary School,Broome Ave,MENTONE,3194.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9801,145.083,POINT (145.083 -37.9801),6509
VIC,Moorabbin Heights,Moorabbin Heights Primary School,Bignell Rd,BENTLEIGH EAST,3165.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-37.9345,145.069,POINT (145.069 -37.9345),6510
VIC,Moorabbin South,Tucker Road Moorabbin Primary School,Tucker Rd,BENTLEIGH EAST,3165.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9332,145.049,POINT (145.049 -37.9332),6356
VIC,Moorabbin South East,Uniting Church Hall Wickham Rd,185 Wickham Rd,MOORABBIN,3189.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9455,145.047,POINT (145.047 -37.9455),6512
VIC,Murrumbeena South,St Patricks Primary School,3 Dalny Rd,MURRUMBEENA,3163.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-37.9021,145.065,POINT (145.065 -37.9021),6433
VIC,Oakleigh Central,Emmanuel Anglican Church,26 Abbeygate St,OAKLEIGH,3166.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9065,145.09,POINT (145.09 -37.9065),6515
VIC,Oakleigh South,Oakleigh South Primary School,Beryl Ave,OAKLEIGH SOUTH,3167.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9203,145.089,POINT (145.089 -37.9203),6517
VIC,Southland,Southern Community Church of Christ,4 Chesterville Rd,CHELTENHAM,3192.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9627,145.056,POINT (145.056 -37.9627),6334
VIC,Southmoor,Southmoor Primary School,Rica St,MOORABBIN,3189.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9414,145.05700000000004,POINT (145.057 -37.9414),6518
VIC,Springvale,St Joseph's Primary School,Buckingham Ave,SPRINGVALE,3171.0,N,2007 Polling Places,"Match 05 - state, polling_place, postcode",-37.959,145.151,POINT (145.151 -37.959),6522
VIC,Springvale South,Springvale South Primary School,Athol Rd,SPRINGVALE SOUTH,3172.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9706,145.15,POINT (145.15 -37.9706),6524
VIC,Springvale West,Springvale West Primary School,Cnr Erica & Egan Sts,SPRINGVALE,3171.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9587,145.14,POINT (145.14 -37.9587),6525
VIC,Spring Valley,Spring Valley Primary School,Clarke Rd,SPRINGVALE SOUTH,3172.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9639,145.14,POINT (145.14 -37.9639),6526
VIC,Valkstone,Valkstone Primary School,Valkstone St,BENTLEIGH EAST,3165.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9146,145.058,POINT (145.058 -37.9146),6325
VIC,Westall,Westall Primary School,Fairbank Rd,CLAYTON SOUTH,3169.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.9425,145.137,POINT (145.137 -37.9425),6527
VIC,Arcadia,Arcadia Fire Brigade Hall,Kennedys Rd,ARCADIA,3613.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-36.5609,145.33700000000005,POINT (145.337 -36.5609),7293
VIC,Baddaginnie,Peranbin Primary College Baddaginnie Campus,Clarendon St,BADDAGINNIE,3670.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.5926,145.863,POINT (145.863 -36.5926),6533
VIC,Baranduda,Baranduda Primary School,7 Verbena St,BARANDUDA,3691.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-36.1782,146.94899999999996,POINT (146.949 -36.1782),6530
VIC,Barnawartha,Barnawartha Soldiers Memorial Hall,High St,BARNAWARTHA,3688.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-36.105,146.674,POINT (146.674 -36.105),6531
VIC,Beechworth,Beechworth Visitor Information Centre (Old Shire Hall),Ford Street,BEECHWORTH,3747.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-36.3584,146.688,POINT (146.688 -36.3584),6532
VIC,Benalla,Benalla College(Dunlop Campus),33 Barkly Street,BENALLA,3673.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.5472,145.99,POINT (145.99 -36.5472),6533
VIC,Benalla District Hospital,Benalla Hospital,Samaria Road,BENALLA,3673.0,F,google geocode,GEOMETRIC_CENTER,-36.6880174,146.0329728,POINT (146.0329728 -36.6880174),6578
VIC,Benalla West,Benalla College (Faithfull Campus),Faithfull Street,BENALLA WEST,3672.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.5542,145.963,POINT (145.963 -36.5542),6533
VIC,Bethanga,Bethanga Soldiers Memorial Hall,Bridge St,BETHANGA,3691.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-36.1237,147.09799999999996,POINT (147.098 -36.1237),6535
VIC,Bonegilla,Bonegilla Hall,Murray Valley Hwy,BONEGILLA,3691.0,F,2010 Polling Places,"Match 02 - state, premises, postcode",-36.1411,147.006,POINT (147.006 -36.1411),6537
VIC,Boorhaman,Boorhaman Primary School,RMB 1600 Boorhaman Rd,BOORHAMAN,3678.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.2107,146.285,POINT (146.285 -36.2107),6593
VIC,Boosey,Katamatite East Primary School,Katamatite East School Rd,KATAMATITE,3649.0,N,google geocode,GEOMETRIC_CENTER,-36.0189628,145.7600719,POINT (145.7600719 -36.0189628),7251
VIC,Bright,Bright & District Senior Citizens Centre,Cobden St,BRIGHT,3741.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.7304,146.96200000000005,POINT (146.962 -36.7304),6539
VIC,Bullioh,Bullioh Hall,Murray Valley Hwy,BULLIOH,3700.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-36.1951,147.33100000000005,POINT (147.331 -36.1951),6580
VIC,Bundalong,Bundalong Dan Cronin Recreation Reserve,Pyke Street,BUNDALONG,3730.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-36.0375,146.174,POINT (146.174 -36.0375),7304
VIC,Caniambo,Caniambo Hall,Bridge Rd,CANIAMBO,3630.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-36.4733,145.631,POINT (145.631 -36.4733),7238
VIC,Carboor,Carboor Soldiers Memorial Hall,Carboor Rd,CARBOOR,3678.0,N,google geocode,GEOMETRIC_CENTER,-36.697518,146.5477874,POINT (146.5477874 -36.697518),6595
VIC,Cheshunt,Cheshunt Public Hall,Cheshunt-Whitfield Rd,CHESHUNT,3678.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.7993,146.431,POINT (146.431 -36.7993),6595
VIC,Chiltern,Chiltern Senior Citizens Hall,Conness St,CHILTERN,3683.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.1511,146.612,POINT (146.612 -36.1511),6541
VIC,Corryong,Corryong Memorial Hall,Hanson St,CORRYONG,3707.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.1966,147.90200000000004,POINT (147.902 -36.1966),6542
VIC,Cudgewa,Cudgewa Mechanics Institute,Main St,CUDGEWA,3705.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.1847,147.779,POINT (147.779 -36.1847),6543
VIC,Dederang,"Dederang Multi Purpose Hall, Dederang Reserve",Kiewa Valley Hwy,DEDERANG,3691.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-36.4765,147.023,POINT (147.023 -36.4765),6544
VIC,Devenish,Devenish Primary School,Main Rd,DEVENISH,3726.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-36.3236,145.895,POINT (145.895 -36.3236),6572
VIC,Eldorado,Eldorado Memorial Hall,Main St,ELDORADO,3746.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.3084,146.52,POINT (146.52 -36.3084),6547
VIC,Eskdale,Eskdale Public Hall,Main St,ESKDALE,3701.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.4647,147.25,POINT (147.25 -36.4647),6548
VIC,Euroa,Euroa Wesley Hall,Bury Street,EUROA,3666.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.7533,145.571,POINT (145.571 -36.7533),7244
VIC,Everton,Everton Primary School,RMB 6355 Great Alpine Rd,EVERTON,3678.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-36.4356,146.545,POINT (146.545 -36.4356),6596
VIC,Falls Creek,Falls Creek Primary School,Slalom St,FALLS CREEK,3699.0,F,google geocode,GEOMETRIC_CENTER,-36.86424909999999,147.27967859999998,POINT (147.2796786 -36.86424909999999),6563
VIC,Gapsted,Gapsted Public Hall,Great alpine Rd,GAPSTED,3737.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.5135,146.67600000000004,POINT (146.676 -36.5135),6550
VIC,Glenrowan,Glenrowan Primary School,Beaconsfield Pde,GLENROWAN,3675.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.4596,146.22299999999996,POINT (146.223 -36.4596),6552
VIC,Goorambat,Goorambat Public Hall,55 Hall St,GOORAMBAT,3725.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.4122,145.923,POINT (145.923 -36.4122),6553
VIC,Greta Valley,"Greta Complex, Greta Recreation Reserve",Greta West-Greta South Rd,HANSONVILLE,3675.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-36.5915,146.253,POINT (146.253 -36.5915),6565
VIC,Harrietville,Harrietville Community Hall,Main Rd,HARRIETVILLE,3741.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.8947,147.062,POINT (147.062 -36.8947),6554
VIC,Invergordon,Invergordon Primary School,RMB 4272 Invergordon Rd,INVERGORDON,3636.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-36.146,145.611,POINT (145.611 -36.146),7250
VIC,Katandra West,Katandra West Primary School,Bankin St,KATANDRA WEST,3634.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.2251,145.562,POINT (145.562 -36.2251),7252
VIC,Kergunyah,Kergunyah Public Hall,Gundowring Rd,KERGUNYAH,3691.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.3277,147.03,POINT (147.03 -36.3277),6581
VIC,Kiewa,Kiewa Parish Hall,Huon Rd,KIEWA,3691.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-36.255,147.005,POINT (147.005 -36.255),6581
VIC,Londrigan,Carraragarmungee Primary School,RMB 6940 Eldorado Rd,LONDRIGAN,3678.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-36.3315,146.451,POINT (146.451 -36.3315),6582
VIC,Lurg,Lurg Public Hall,Winton Rd,LURG,3673.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.5855,146.132,POINT (146.132 -36.5855),6583
VIC,Markwood,Markwood Primary School,RMB 2505 Glenrowan-Myrtleford Rd,MARKWOOD,3678.0,A,ABS Suburb Centroids,Match 10 - suburb centroid,-36.47303023,146.5088116,POINT (146.5088116 -36.47303023),6561
VIC,Milawa,Milawa Primary School,Factory Rd,MILAWA,3678.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-36.4496,146.431,POINT (146.431 -36.4496),6561
VIC,Molyullah,Molyullah Memorial Hall,Centre Rd,MOLYULLAH,3673.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.6307,146.164,POINT (146.164 -36.6307),6583
VIC,Mongans Bridge,St Albans Parish Hall,Kiewa Valley Hwy,MONGANS BRIDGE,3691.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-36.5419,147.05700000000004,POINT (147.057 -36.5419),6544
VIC,Mount Beauty,Mount Beauty Primary School,Lakeside Ave,MT BEAUTY,3699.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.7406,147.171,POINT (147.171 -36.7406),6563
VIC,Moyhu,Moyhu Masonic Hall,Whitfield Rd,MOYHU,3732.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-36.5779,146.376,POINT (146.376 -36.5779),6565
VIC,Mudgegonga,Mudgegonga Primary School,RMB 2145 Yackandandah Rd,MUDGEGONGA,3737.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-36.4937,146.829,POINT (146.829 -36.4937),6566
VIC,Myrrhee,Myrrhee Primary School,Benalla Whitfield Rd,MYRRHEE,3732.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.7311,146.322,POINT (146.322 -36.7311),6595
VIC,Myrtleford,Myrtleford Senior Citizens Centre,Smith St,MYRTLEFORD,3737.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.5581,146.721,POINT (146.721 -36.5581),6567
VIC,Oxley,Oxley Shire Hall,Glenrowan-Myrtleford Rd,OXLEY,3678.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.4437,146.384,POINT (146.384 -36.4437),6561
VIC,Porepunkah,Porepunkah Primary School,Martley St,POREPUNKAH,3740.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.7001,146.91,POINT (146.91 -36.7001),6570
VIC,Rutherglen,Rutherglen Primary School,Murray St,RUTHERGLEN,3685.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.0557,146.46,POINT (146.46 -36.0557),6571
VIC,Sandy Creek,Sandy Creek Public Hall,Sandy Creek Rd,SANDY CREEK,3691.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.2925,147.1,POINT (147.1 -36.2925),6581
VIC,Springhurst,Springhurst Primary School,Anzac Rd,SPRINGHURST,3682.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-36.186,146.467,POINT (146.467 -36.186),6576
VIC,Stanley,Stanley Primary School,Main Rd,STANLEY,3747.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.404,146.755,POINT (146.755 -36.404),6577
VIC,Strathbogie,Strathbogie Memorial Hall,Strathbogie Rd,STRATHBOGIE,3666.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-36.8571,145.736,POINT (145.736 -36.8571),7289
VIC,Swanpool,Swanpool Bunya Bunya Pines Pre School,Midland Hwy,SWANPOOL,3673.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-36.7505,146.001,POINT (146.001 -36.7505),6578
VIC,Tallangatta,Tallangatta RSL Club Rooms,Akuna Ave,TALLANGATTA,3700.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-36.2169,147.174,POINT (147.174 -36.2169),6580
VIC,Tallangatta Valley,Tallangatta Valley Public Hall,Polmear St,TALLANGATTA VALLEY,3701.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.2873,147.39,POINT (147.39 -36.2873),6580
VIC,Tarrawingee,Tarrawingee Primary School,"RMB 6150, Great Alpine Rd",TARRAWINGEE,3678.0,N,2007 Polling Places,"Match 05 - state, polling_place, postcode",-36.3915,146.446,POINT (146.446 -36.3915),6582
VIC,Tatong,Tatong Memorial Hall,Fernhills Rd,TATONG,3673.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.7308,146.108,POINT (146.108 -36.7308),6583
VIC,Tawonga,Tawonga Primary School,Kiewa Valley Hwy,TAWONGA,3697.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-36.6916,147.143,POINT (147.143 -36.6916),6563
VIC,Thoona,Thoona Primary School,Sargeant St,THOONA,3726.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-36.3392,146.077,POINT (146.077 -36.3392),6553
VIC,Tungamah,Tungamah Primary School,Tower St,TUNGAMAH,3728.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-36.1609,145.878,POINT (145.878 -36.1609),6587
VIC,Violet Town,Violet Town Memorial Hall,Cowslip St,VIOLET TOWN,3669.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.637,145.718,POINT (145.718 -36.637),7297
VIC,Wahgunyah,Wahgunyah School of Arts,Foord St,WAHGUNYAH,3687.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-36.0111,146.393,POINT (146.393 -36.0111),6588
VIC,Walwa,Walwa Services Memorial Hall,Murray Valley Hwy,WALWA,3709.0,F,2010 Polling Places,"Match 02 - state, premises, postcode",-35.9452,147.685,POINT (147.685 -35.9452),781
VIC,Wandiligong,Wandiligong Primary School,School Rd,WANDILIGONG,3744.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.7717,146.982,POINT (146.982 -36.7717),6590
VIC,Wangaratta,Wangaratta TAFE Amenities Building,Docker Street,WANGARATTA,3678.0,F,google geocode,GEOMETRIC_CENTER,-36.35371780000001,146.3164836,POINT (146.3164836 -36.35371780000001),6591
VIC,Wangaratta Hospital,Wangaratta Hospital,Green St,WANGARATTA,3677.0,F,google geocode,GEOMETRIC_CENTER,-36.3538427,146.31465769999997,POINT (146.3146577 -36.3538427),6591
